elapsed_days,departure_time_unix,arrival_time_unix,duration_in_seconds,total_distance,duration_hours,duration_minutes,departure_year,departure_month,departure_day,departure_hour,departure_minute,departure_second,departure_timezone,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute,arrival_second,arrival_timezone,flight_id
0,1653783660,1653795360,11700,1142,3,15,2022,5,28,20,21,0,4.0,2022,5,28,21,36,0,6.0,241
1,1653807000,1653817980,10980,1360,4,24,2022,5,28,23,50,0,7.0,2022,5,29,4,53,0,5.0,242
1,1653826800,1653835740,8940,876,3,34,2022,5,29,7,20,0,5.0,2022,5,29,8,49,0,6.0,243
0,1653771120,1653784140,13020,1468,4,19,2022,5,28,13,52,0,7.0,2022,5,28,19,29,0,5.0,244
0,1653788400,1653797040,8640,799,2,52,2022,5,28,20,40,0,5.0,2022,5,28,23,4,0,5.0,245
0,1653833580,1653848700,15120,1586,4,48,2022,5,29,9,13,0,5.0,2022,5,29,11,25,0,7.0,246
1,1653891360,1653908640,17280,2295,8,0,2022,5,29,23,16,0,7.0,2022,5,30,7,4,0,4.0,247
0,1653926340,1653933540,7200,650,2,0,2022,5,30,9,59,0,6.0,2022,5,30,12,59,0,5.0,248
1,1653975300,1653990000,14700,1919,7,5,2022,5,30,22,35,0,7.0,2022,5,31,5,40,0,4.0,249
1,1654006200,1654013520,7320,667,3,31,2022,5,31,10,10,0,4.0,2022,5,31,12,12,0,4.0,250
0,1653912180,1653919800,7620,720,2,7,2022,5,30,7,3,0,5.0,2022,5,30,10,10,0,4.0,251
0,1654022100,1654030200,8100,679,3,34,2022,5,31,11,35,0,7.0,2022,5,31,13,50,0,7.0,252
0,1654000200,1654011000,10800,1017,4,45,2022,5,31,6,30,0,6.0,2022,5,31,8,30,0,7.0,253
0,1654012080,1654023540,11460,1215,3,45,2022,5,31,10,48,0,5.0,2022,5,31,11,59,0,7.0,254
0,1653995820,1654007880,12060,1177,3,56,2022,5,31,7,17,0,4.0,2022,5,31,9,38,0,5.0,255
0,1654019100,1654026540,7440,650,2,50,2022,5,31,12,45,0,5.0,2022,5,31,13,49,0,6.0,256
0,1653996540,1654010940,14400,1380,5,29,2022,5,31,7,29,0,4.0,2022,5,31,10,29,0,5.0,257
0,1654004400,1654010760,6360,594,1,46,2022,5,31,8,40,0,5.0,2022,5,31,11,26,0,4.0,258
0,1654102380,1654111200,8820,903,3,1,2022,6,1,10,53,0,6.0,2022,6,1,14,20,0,5.0,259
0,1654084740,1654098780,14040,1380,3,54,2022,6,1,7,59,0,4.0,2022,6,1,10,53,0,5.0,260
1,1654145400,1654162860,17460,2295,4,51,2022,6,1,21,50,0,7.0,2022,6,2,5,41,0,4.0,261
0,1654105740,1654110180,4440,199,2,51,2022,6,1,13,49,0,4.0,2022,6,1,15,3,0,4.0,262
0,1654171200,1654181880,10680,862,2,58,2022,6,2,8,0,0,4.0,2022,6,2,9,58,0,5.0,263
0,1654203660,1654220100,16440,1723,6,37,2022,6,2,16,1,0,5.0,2022,6,2,18,35,0,7.0,264
0,1654230900,1654238340,7440,672,3,0,2022,6,2,21,35,0,7.0,2022,6,2,23,39,0,7.0,265
0,1654272300,1654281180,8880,848,2,28,2022,6,3,10,5,0,6.0,2022,6,3,11,33,0,7.0,266
0,1654261200,1654266300,5100,339,1,25,2022,6,3,6,0,0,7.0,2022,6,3,7,25,0,7.0,267
0,1654324500,1654334820,10320,1207,3,58,2022,6,4,0,35,0,6.0,2022,6,4,5,27,0,4.0,268
1,1654395060,1654401180,6120,525,4,51,2022,6,4,21,11,0,5.0,2022,6,4,23,53,0,4.0,269
0,1654412100,1654421640,9540,1142,4,35,2022,6,5,0,55,0,6.0,2022,6,5,5,34,0,4.0,270
0,1654422900,1654437240,14340,1380,6,25,2022,6,5,5,55,0,4.0,2022,6,5,8,54,0,5.0,271
0,1654450500,1654457820,7320,650,3,16,2022,6,5,12,35,0,5.0,2022,6,5,13,37,0,6.0,272
0,1654436040,1654440540,4500,310,2,33,2022,6,5,8,34,0,5.0,2022,6,5,10,49,0,4.0,273
0,1654527060,1654535100,8040,600,3,19,2022,6,6,10,51,0,4.0,2022,6,6,12,5,0,5.0,274
0,1654542900,1654550880,7980,672,3,17,2022,6,6,14,15,0,5.0,2022,6,6,17,28,0,4.0,275
1,1654578600,1654592520,13920,1763,7,34,2022,6,6,23,10,0,6.0,2022,6,7,5,2,0,4.0,276
0,1654551000,1654556820,5820,341,2,41,2022,6,6,16,30,0,5.0,2022,6,6,18,7,0,5.0,277
0,1654529700,1654540200,10500,1009,4,50,2022,6,6,11,35,0,4.0,2022,6,6,13,30,0,5.0,278
0,1654531200,1654546560,15360,1745,5,5,2022,6,6,9,0,0,7.0,2022,6,6,15,16,0,5.0,279
0,1654551000,1654558380,7380,720,2,27,2022,6,6,16,30,0,5.0,2022,6,6,19,33,0,4.0,280
0,1654538820,1654548660,9840,954,2,44,2022,6,6,11,7,0,7.0,2022,6,6,14,51,0,6.0,281
0,1654610400,1654619880,9480,720,3,12,2022,6,7,10,0,0,4.0,2022,6,7,11,38,0,5.0,282
0,1654623900,1654632720,8820,799,2,59,2022,6,7,12,45,0,5.0,2022,6,7,15,12,0,5.0,283
0,1654632420,1654639800,7380,600,3,52,2022,6,7,15,7,0,5.0,2022,6,7,18,10,0,4.0,284
0,1654637400,1654656480,19080,2397,6,2,2022,6,7,14,30,0,7.0,2022,6,7,22,48,0,4.0,285
0,1654695120,1654700580,5460,327,3,6,2022,6,8,9,32,0,4.0,2022,6,8,11,3,0,4.0,286
0,1654711200,1654715820,4620,221,2,38,2022,6,8,14,0,0,4.0,2022,6,8,15,17,0,4.0,287
0,1654734600,1654752120,17520,1985,4,52,2022,6,8,20,30,0,4.0,2022,6,8,22,22,0,7.0,288
1,1654757400,1654770480,13080,1534,4,24,2022,6,8,23,50,0,7.0,2022,6,9,5,28,0,5.0,289
1,1654775400,1654785240,9840,1122,3,19,2022,6,9,6,50,0,5.0,2022,6,9,10,34,0,4.0,290
0,1654730700,1654737180,6480,512,3,25,2022,6,8,19,25,0,4.0,2022,6,8,21,13,0,4.0,291
0,1654717020,1654721160,4140,207,2,10,2022,6,8,15,37,0,4.0,2022,6,8,16,46,0,4.0,292
0,1654740300,1654747140,6840,594,3,17,2022,6,8,21,5,0,5.0,2022,6,8,23,59,0,4.0,293
0,1654720020,1654728840,8820,672,4,14,2022,6,8,16,27,0,4.0,2022,6,8,17,54,0,5.0,294
0,1654818960,1654831560,12600,1380,3,30,2022,6,9,18,56,0,5.0,2022,6,9,23,26,0,4.0,295
1,1654835580,1654854240,18660,2426,5,11,2022,6,9,21,33,0,7.0,2022,6,10,5,44,0,4.0,296
1,1654925400,1654940100,14700,1811,4,23,2022,6,10,22,30,0,7.0,2022,6,11,5,35,0,4.0,297
0,1654885800,1654897680,11880,1260,3,18,2022,6,10,14,30,0,4.0,2022,6,10,17,48,0,4.0,298
0,1654885800,1654894080,8280,672,4,51,2022,6,10,14,30,0,4.0,2022,6,10,15,48,0,5.0,299
0,1654911600,1654919100,7500,720,4,23,2022,6,10,20,40,0,5.0,2022,6,10,23,45,0,4.0,300
0,1654990200,1654997340,7140,485,3,6,2022,6,11,19,30,0,4.0,2022,6,11,21,29,0,4.0,301
0,1654992000,1655004600,12600,1380,3,30,2022,6,11,19,0,0,5.0,2022,6,11,23,30,0,4.0,302
0,1654946880,1654957800,10920,1104,4,32,2022,6,11,7,28,0,4.0,2022,6,11,10,30,0,4.0,303
0,1654986600,1654995120,8520,672,2,22,2022,6,11,18,30,0,4.0,2022,6,11,19,52,0,5.0,304
0,1655151840,1655163300,11460,1142,3,11,2022,6,13,16,24,0,4.0,2022,6,13,17,35,0,6.0,305
0,1655208000,1655220180,12180,1473,6,6,2022,6,14,6,0,0,6.0,2022,6,14,11,23,0,4.0,306
1,1655254200,1655259300,5100,339,1,46,2022,6,14,17,50,0,7.0,2022,6,14,19,15,0,7.0,307
0,1655248440,1655257080,8640,832,2,57,2022,6,14,16,14,0,7.0,2022,6,14,19,38,0,6.0,308
0,1655239200,1655245080,5880,373,2,0,2022,6,14,13,40,0,7.0,2022,6,14,15,18,0,7.0,309
0,1655301660,1655309100,7440,600,2,38,2022,6,15,10,1,0,4.0,2022,6,15,11,5,0,5.0,310
0,1655289600,1655297460,7860,725,2,46,2022,6,15,5,40,0,5.0,2022,6,15,8,51,0,4.0,311
0,1655298600,1655305800,7200,485,2,0,2022,6,15,9,10,0,4.0,2022,6,15,11,10,0,4.0,312
0,1655301600,1655311080,9480,720,4,12,2022,6,15,10,0,0,4.0,2022,6,15,11,38,0,5.0,313
0,1655312160,1655318700,6540,594,3,10,2022,6,15,11,56,0,5.0,2022,6,15,14,45,0,4.0,314
0,1655326800,1655331060,4260,221,2,4,2022,6,15,17,0,0,4.0,2022,6,15,18,11,0,4.0,315
0,1655421600,1655438640,17040,1943,4,44,2022,6,16,19,20,0,4.0,2022,6,16,21,4,0,7.0,316
0,1655383200,1655393460,10260,1142,5,50,2022,6,16,6,40,0,6.0,2022,6,16,11,31,0,4.0,317
0,1655374620,1655381340,6720,545,3,26,2022,6,16,6,17,0,4.0,2022,6,16,8,9,0,4.0,318
0,1655415780,1655428440,12660,1380,3,56,2022,6,16,16,43,0,5.0,2022,6,16,21,14,0,4.0,319
0,1655401260,1655412900,11640,1238,3,36,2022,6,16,10,41,0,7.0,2022,6,16,15,55,0,5.0,320
0,1655389200,1655398500,9300,927,2,58,2022,6,16,10,20,0,4.0,2022,6,16,12,55,0,4.0,321
0,1655409900,1655431140,21240,2698,5,54,2022,6,16,13,5,0,7.0,2022,6,16,21,59,0,4.0,322
0,1650381840,1650390300,8460,799,4,16,2022,4,19,10,24,0,5.0,2022,4,19,12,45,0,5.0,323
0,1650402900,1650409800,6900,592,3,29,2022,4,19,16,15,0,5.0,2022,4,19,19,10,0,4.0,324
0,1650392340,1650403020,10680,1153,4,34,2022,4,19,14,19,0,4.0,2022,4,19,17,17,0,4.0,325
0,1650384360,1650397440,13080,1589,4,40,2022,4,19,9,6,0,7.0,2022,4,19,14,44,0,5.0,326
0,1650377700,1650385080,7380,600,2,54,2022,4,19,10,15,0,4.0,2022,4,19,11,18,0,5.0,327
0,1650364200,1650371520,7320,596,2,53,2022,4,19,6,30,0,4.0,2022,4,19,8,32,0,4.0,328
0,1650397800,1650402960,5160,339,2,51,2022,4,19,15,50,0,4.0,2022,4,19,17,16,0,4.0,329
0,1650493200,1650510300,17100,1847,6,51,2022,4,20,17,20,0,5.0,2022,4,20,20,5,0,7.0,330
0,1650474900,1650482340,7440,600,2,58,2022,4,20,13,15,0,4.0,2022,4,20,14,19,0,5.0,331
0,1650504720,1650515160,10440,1238,2,54,2022,4,20,18,32,0,7.0,2022,4,20,23,26,0,5.0,332
0,1650467700,1650480060,12360,1115,5,14,2022,4,20,11,15,0,4.0,2022,4,20,13,41,0,5.0,333
0,1650490560,1650498120,7560,650,3,12,2022,4,20,16,36,0,5.0,2022,4,20,17,42,0,6.0,334
0,1650478800,1650482880,4080,228,2,35,2022,4,20,14,20,0,4.0,2022,4,20,15,28,0,4.0,335
0,1650457800,1650464700,6900,449,4,22,2022,4,20,8,30,0,4.0,2022,4,20,10,25,0,4.0,336
0,1650553200,1650559800,6600,693,2,24,2022,4,21,9,0,0,6.0,2022,4,21,11,50,0,5.0,337
0,1650564780,1650574020,9240,1009,3,22,2022,4,21,13,13,0,5.0,2022,4,21,16,47,0,4.0,338
0,1650564240,1650572640,8400,848,3,34,2022,4,21,11,4,0,7.0,2022,4,21,14,24,0,6.0,339
0,1650584400,1650598080,13680,1621,5,49,2022,4,21,17,40,0,6.0,2022,4,21,23,28,0,4.0,340
0,1650577080,1650586140,9060,954,2,31,2022,4,21,14,38,0,7.0,2022,4,21,18,9,0,6.0,341
1,1650673500,1650697740,24240,2566,8,45,2022,4,22,20,25,0,4.0,2022,4,23,0,9,0,7.0,342
0,1650628920,1650641400,12480,1380,4,15,2022,4,22,7,2,0,5.0,2022,4,22,11,30,0,4.0,343
0,1650641400,1650651420,10020,720,2,47,2022,4,22,11,30,0,4.0,2022,4,22,13,17,0,5.0,344
0,1650633300,1650646800,13500,1346,4,41,2022,4,22,9,15,0,4.0,2022,4,22,11,0,0,6.0,345
0,1650621780,1650628260,6480,449,2,15,2022,4,22,6,3,0,4.0,2022,4,22,7,51,0,4.0,346
0,1650715200,1650725460,10260,862,4,25,2022,4,23,8,0,0,4.0,2022,4,23,9,51,0,5.0,347
0,1650736560,1650743160,6600,626,3,16,2022,4,23,12,56,0,5.0,2022,4,23,14,46,0,5.0,348
0,1650746820,1650753840,7020,596,3,23,2022,4,23,16,47,0,4.0,2022,4,23,18,44,0,4.0,349
0,1650852540,1650860520,7980,594,2,45,2022,4,24,22,9,0,4.0,2022,4,24,23,22,0,5.0,350
0,1650834000,1650848580,14580,1380,4,35,2022,4,24,17,0,0,4.0,2022,4,24,20,3,0,5.0,351
0,1650852120,1650863700,11580,1215,3,39,2022,4,24,21,2,0,5.0,2022,4,24,22,15,0,7.0,352
1,1650888900,1650895920,7020,600,2,21,2022,4,25,7,15,0,5.0,2022,4,25,10,12,0,4.0,353
1,1650932700,1650956940,24240,2566,10,15,2022,4,25,20,25,0,4.0,2022,4,26,0,9,0,7.0,354
0,1650924300,1650930840,6540,485,2,14,2022,4,25,18,5,0,4.0,2022,4,25,19,54,0,4.0,355
0,1650933120,1650937620,4500,280,1,46,2022,4,25,20,32,0,4.0,2022,4,25,21,47,0,4.0,356
0,1651004400,1651012800,8400,762,2,46,2022,4,26,16,20,0,4.0,2022,4,26,18,40,0,4.0,357
0,1650978000,1650987000,9000,835,4,13,2022,4,26,6,0,0,7.0,2022,4,26,8,30,0,7.0,358
0,1650999600,1651008840,9240,983,4,20,2022,4,26,12,0,0,7.0,2022,4,26,15,34,0,6.0,359
0,1651010100,1651014120,4020,228,1,20,2022,4,26,17,55,0,4.0,2022,4,26,19,2,0,4.0,360
0,1651001700,1651008060,6360,449,2,6,2022,4,26,15,35,0,4.0,2022,4,26,17,21,0,4.0,361
0,1651084560,1651090800,6240,545,2,10,2022,4,27,14,36,0,4.0,2022,4,27,16,20,0,4.0,362
0,1651095000,1651104960,9960,720,3,29,2022,4,27,17,30,0,4.0,2022,4,27,19,16,0,5.0,363
0,1651096200,1651111860,15660,1678,5,25,2022,4,27,17,50,0,4.0,2022,4,27,19,11,0,7.0,364
0,1651055400,1651064700,9300,720,4,19,2022,4,27,6,30,0,4.0,2022,4,27,8,5,0,5.0,365
0,1651076160,1651083840,7680,672,3,34,2022,4,27,11,16,0,5.0,2022,4,27,14,24,0,4.0,366
0,1651069800,1651077600,7800,720,3,16,2022,4,27,9,30,0,5.0,2022,4,27,12,40,0,4.0,367
0,1651087800,1651099800,12000,1104,5,3,2022,4,27,15,30,0,4.0,2022,4,27,18,50,0,4.0,368
0,1651143600,1651148460,4860,228,2,37,2022,4,28,7,0,0,4.0,2022,4,28,8,21,0,4.0,369
0,1651159860,1651167000,7140,545,3,52,2022,4,28,11,31,0,4.0,2022,4,28,13,30,0,4.0,370
0,1651178700,1651184940,6240,505,2,17,2022,4,28,16,45,0,4.0,2022,4,28,18,29,0,4.0,371
0,1651167780,1651174560,6780,545,2,28,2022,4,28,13,43,0,4.0,2022,4,28,15,36,0,4.0,372
0,1651238760,1651244400,5640,327,1,49,2022,4,29,9,26,0,4.0,2022,4,29,11,0,0,4.0,373
0,1651239480,1651252020,12540,1380,7,52,2022,4,29,8,38,0,5.0,2022,4,29,13,7,0,4.0,374
0,1651277040,1651288380,11340,1192,3,36,2022,4,29,19,4,0,5.0,2022,4,29,23,13,0,4.0,375
0,1651273020,1651280100,7080,596,1,58,2022,4,29,18,57,0,4.0,2022,4,29,20,55,0,4.0,376
0,1651376340,1651383780,7440,672,5,2,2022,4,30,20,39,0,7.0,2022,4,30,22,43,0,7.0,377
0,1651339020,1651349940,10920,1017,7,23,2022,4,30,11,17,0,6.0,2022,4,30,13,19,0,7.0,378
0,1651333740,1651343460,9720,903,2,42,2022,4,30,10,49,0,5.0,2022,4,30,12,31,0,6.0,379
0,1651399200,1651404000,4800,221,1,20,2022,5,1,6,0,0,4.0,2022,5,1,7,20,0,4.0,380
1,1651454100,1651465380,11280,1085,5,8,2022,5,1,21,15,0,4.0,2022,5,2,0,23,0,4.0,381
1,1651451520,1651456020,4500,280,2,49,2022,5,1,20,32,0,4.0,2022,5,1,21,47,0,4.0,382
1,1651482000,1651498140,16140,1556,10,7,2022,5,2,5,0,0,4.0,2022,5,2,8,29,0,5.0,383
0,1651491000,1651497120,6120,406,2,11,2022,5,2,7,30,0,4.0,2022,5,2,9,12,0,4.0,384
0,1651509600,1651517220,7620,594,3,41,2022,5,2,12,40,0,4.0,2022,5,2,13,47,0,5.0,385
0,1651523400,1651529280,5880,339,3,24,2022,5,2,13,30,0,7.0,2022,5,2,15,8,0,7.0,386
0,1651604100,1651611840,7740,728,2,9,2022,5,3,14,55,0,4.0,2022,5,3,17,4,0,4.0,387
0,1651576320,1651588800,12480,1238,3,28,2022,5,3,6,12,0,5.0,2022,5,3,7,40,0,7.0,388
0,1651592700,1651604520,11820,1215,3,43,2022,5,3,10,45,0,5.0,2022,5,3,12,2,0,7.0,389
0,1651576680,1651589400,12720,1177,4,0,2022,5,3,7,18,0,4.0,2022,5,3,9,50,0,5.0,390
0,1651602600,1651612140,9540,860,4,28,2022,5,3,14,30,0,4.0,2022,5,3,17,9,0,4.0,391
0,1651704240,1651711380,7140,650,2,25,2022,5,4,16,44,0,6.0,2022,5,4,19,43,0,5.0,392
0,1651714800,1651723200,8400,799,2,50,2022,5,4,20,40,0,5.0,2022,5,4,23,0,0,5.0,393
0,1651697040,1651713000,15960,1745,6,2,2022,5,4,15,44,0,5.0,2022,5,4,18,10,0,7.0,394
0,1651679100,1651688040,8940,720,3,22,2022,5,4,11,45,0,4.0,2022,5,4,13,14,0,5.0,395
0,1651670640,1651681200,10560,1215,3,26,2022,5,4,6,24,0,7.0,2022,5,4,11,20,0,5.0,396
0,1651685100,1651697400,12300,1380,3,59,2022,5,4,12,25,0,5.0,2022,5,4,16,50,0,4.0,397
0,1651682400,1651690020,7620,594,2,44,2022,5,4,12,40,0,4.0,2022,5,4,13,47,0,5.0,398
0,1651668600,1651677480,8880,923,3,12,2022,5,4,8,50,0,4.0,2022,5,4,11,18,0,4.0,399
1,1651693320,1651701000,7680,667,4,42,2022,5,4,15,42,0,4.0,2022,5,4,17,50,0,4.0,400
0,1651744800,1651750980,6180,541,2,19,2022,5,5,6,0,0,4.0,2022,5,5,7,43,0,4.0,401
0,1651759020,1651775760,16740,1919,6,16,2022,5,5,9,57,0,4.0,2022,5,5,11,36,0,7.0,402
0,1651753800,1651763580,9780,720,3,48,2022,5,5,8,30,0,4.0,2022,5,5,10,13,0,5.0,403
0,1651770300,1651777320,7020,592,2,43,2022,5,5,12,5,0,5.0,2022,5,5,15,2,0,4.0,404
0,1651800540,1651807980,7440,545,3,5,2022,5,5,21,29,0,4.0,2022,5,5,23,33,0,4.0,405
0,1651786200,1651793340,7140,720,2,57,2022,5,5,16,30,0,5.0,2022,5,5,19,29,0,4.0,406
0,1651855800,1651861560,5760,406,2,24,2022,5,6,12,50,0,4.0,2022,5,6,14,26,0,4.0,407
0,1651843200,1651849680,6480,541,2,42,2022,5,6,9,20,0,4.0,2022,5,6,11,8,0,4.0,408
0,1651877700,1651883100,5400,330,2,16,2022,5,6,18,55,0,4.0,2022,5,6,20,25,0,4.0,409
0,1651868100,1651872600,4500,334,1,53,2022,5,6,16,15,0,4.0,2022,5,6,17,30,0,4.0,410
0,1651861500,1651873260,11760,1104,3,50,2022,5,6,14,25,0,4.0,2022,5,6,17,41,0,4.0,411
0,1651852200,1651858380,6180,485,2,0,2022,5,6,11,50,0,4.0,2022,5,6,13,33,0,4.0,412
1,1651899000,1651916460,17460,2295,6,58,2022,5,6,21,50,0,7.0,2022,5,7,5,41,0,4.0,413
0,1651860780,1651869480,8700,672,3,33,2022,5,6,14,13,0,4.0,2022,5,6,15,38,0,5.0,414
0,1651877460,1651885620,8160,720,3,20,2022,5,6,17,51,0,5.0,2022,5,6,21,7,0,4.0,415
0,1651920000,1651924020,4020,185,3,2,2022,5,7,6,40,0,4.0,2022,5,7,7,47,0,4.0,416
0,1652059320,1652077920,18600,2135,5,10,2022,5,8,21,22,0,4.0,2022,5,8,23,32,0,7.0,417
0,1652042400,1652051580,9180,930,2,33,2022,5,8,15,40,0,5.0,2022,5,8,19,13,0,4.0,418
1,1652061900,1652083620,21720,2426,6,2,2022,5,8,22,5,0,4.0,2022,5,9,1,7,0,7.0,419
0,1652025300,1652035140,9840,923,4,24,2022,5,8,11,55,0,4.0,2022,5,8,14,39,0,4.0,420
0,1652011200,1652016180,4980,221,2,14,2022,5,8,8,0,0,4.0,2022,5,8,9,23,0,4.0,421
0,1652105760,1652115720,9960,947,2,46,2022,5,9,10,16,0,4.0,2022,5,9,13,2,0,4.0,422
1,1652178720,1652188500,9780,933,6,17,2022,5,10,5,32,0,5.0,2022,5,10,8,15,0,5.0,423
1,1652145420,1652154240,8820,876,5,40,2022,5,9,19,17,0,6.0,2022,5,9,22,44,0,5.0,424
0,1652121300,1652133780,12480,1534,4,19,2022,5,9,11,35,0,7.0,2022,5,9,17,3,0,5.0,425
0,1652140200,1652153700,13500,1503,4,40,2022,5,9,18,50,0,5.0,2022,5,9,23,35,0,4.0,426
0,1652140500,1652145780,5280,380,1,59,2022,5,9,17,55,0,6.0,2022,5,9,19,23,0,6.0,427
0,1652129700,1652136300,6600,599,2,28,2022,5,9,13,55,0,7.0,2022,5,9,16,45,0,6.0,428
0,1652178000,1652194800,16800,1763,9,16,2022,5,10,6,20,0,4.0,2022,5,10,9,0,0,6.0,429
0,1652219940,1652228640,8700,848,4,47,2022,5,10,15,59,0,6.0,2022,5,10,17,24,0,7.0,430
0,1652162820,1652175900,13080,1549,5,16,2022,5,10,0,7,0,6.0,2022,5,10,5,45,0,4.0,431
0,1652184900,1652199480,14580,1380,5,14,2022,5,10,8,15,0,4.0,2022,5,10,11,18,0,5.0,432
0,1652207400,1652219580,12180,1238,4,23,2022,5,10,13,30,0,5.0,2022,5,10,14,53,0,7.0,433
0,1652185800,1652194800,9000,923,4,5,2022,5,10,8,30,0,4.0,2022,5,10,11,0,0,4.0,434
0,1652189580,1652197200,7620,725,2,25,2022,5,10,8,33,0,5.0,2022,5,10,11,40,0,4.0,435
0,1652173500,1652186520,13020,1298,4,9,2022,5,10,5,5,0,4.0,2022,5,10,7,42,0,5.0,436
0,1652302800,1652315100,12300,1238,6,19,2022,5,11,16,0,0,5.0,2022,5,11,17,25,0,7.0,437
0,1652276460,1652285040,8580,725,4,24,2022,5,11,9,41,0,4.0,2022,5,11,11,4,0,5.0,438
0,1652302200,1652322180,19980,2292,5,33,2022,5,11,16,50,0,4.0,2022,5,11,19,23,0,7.0,439
0,1652302800,1652318400,15600,1943,5,25,2022,5,11,14,0,0,7.0,2022,5,11,21,20,0,4.0,440
0,1652284620,1652295600,10980,1104,7,56,2022,5,11,11,57,0,4.0,2022,5,11,15,0,0,4.0,441
0,1652388420,1652404200,15780,1745,6,55,2022,5,12,15,47,0,5.0,2022,5,12,18,10,0,7.0,442
0,1652367900,1652375100,7200,600,3,9,2022,5,12,11,5,0,4.0,2022,5,12,12,5,0,5.0,443
0,1652416200,1652425140,8940,956,3,52,2022,5,12,21,30,0,7.0,2022,5,12,23,59,0,7.0,444
0,1652394900,1652405340,10440,1017,4,31,2022,5,12,16,35,0,6.0,2022,5,12,18,29,0,7.0,445
1,1652422320,1652427300,4980,351,1,23,2022,5,12,23,12,0,7.0,2022,5,13,0,35,0,7.0,446
0,1652479680,1652486400,6720,545,1,52,2022,5,13,18,8,0,4.0,2022,5,13,20,0,0,4.0,447
0,1652475300,1652481900,6600,599,2,14,2022,5,13,13,55,0,7.0,2022,5,13,16,45,0,6.0,448
0,1652486100,1652498580,12480,1486,4,13,2022,5,13,17,55,0,6.0,2022,5,13,23,23,0,4.0,449
0,1652541000,1652559600,18600,2121,5,10,2022,5,14,11,10,0,4.0,2022,5,14,13,20,0,7.0,450
0,1652572080,1652577360,5280,221,1,55,2022,5,14,19,48,0,4.0,2022,5,14,21,16,0,4.0,451
0,1652625840,1652633940,8100,762,2,15,2022,5,15,10,44,0,4.0,2022,5,15,12,59,0,4.0,452
0,1652630400,1652637600,7200,545,2,0,2022,5,15,12,0,0,4.0,2022,5,15,14,0,0,4.0,453
0,1652641080,1652648640,7560,652,2,6,2022,5,15,14,58,0,4.0,2022,5,15,17,4,0,4.0,454
0,1652598060,1652615280,17220,2135,5,38,2022,5,15,0,1,0,7.0,2022,5,15,7,48,0,4.0,455
0,1652704200,1652713500,9300,762,2,35,2022,5,16,8,30,0,4.0,2022,5,16,11,5,0,4.0,456
0,1652706600,1652718960,12360,1419,4,9,2022,5,16,8,10,0,5.0,2022,5,16,12,36,0,4.0,457
0,1652687700,1652701140,13440,1641,4,31,2022,5,16,0,55,0,7.0,2022,5,16,6,39,0,5.0,458
0,1652822700,1652827020,4320,233,2,1,2022,5,17,16,25,0,5.0,2022,5,17,17,37,0,5.0,459
0,1652824320,1652832780,8460,594,5,32,2022,5,17,17,52,0,4.0,2022,5,17,19,13,0,5.0,460
0,1652788800,1652795700,6900,596,2,34,2022,5,17,8,0,0,4.0,2022,5,17,9,55,0,4.0,461
0,1652804280,1652810520,6240,484,1,44,2022,5,17,12,18,0,4.0,2022,5,17,14,2,0,4.0,462
0,1652927580,1652936400,8820,848,2,27,2022,5,18,20,33,0,6.0,2022,5,18,22,0,0,7.0,463
1,1652955480,1652959200,3720,226,3,24,2022,5,19,6,18,0,4.0,2022,5,19,7,20,0,4.0,464
1,1652910000,1652920200,10200,956,4,18,2022,5,18,14,40,0,7.0,2022,5,18,17,30,0,7.0,465
0,1652974200,1652979240,5040,185,2,4,2022,5,19,11,30,0,4.0,2022,5,19,12,54,0,4.0,466
0,1652979000,1652986200,7200,667,3,23,2022,5,19,12,50,0,4.0,2022,5,19,14,50,0,4.0,467
0,1652995500,1653007080,11580,1104,3,13,2022,5,19,17,25,0,4.0,2022,5,19,20,38,0,4.0,468
0,1652983200,1652997540,14340,1380,4,49,2022,5,19,14,0,0,4.0,2022,5,19,16,59,0,5.0,469
0,1653003480,1653017340,13860,1468,4,39,2022,5,19,18,38,0,5.0,2022,5,19,20,29,0,7.0,470
0,1653006600,1653011340,4740,280,1,19,2022,5,19,20,30,0,4.0,2022,5,19,21,49,0,4.0,471
0,1653068760,1653082140,13380,1380,4,47,2022,5,20,12,46,0,5.0,2022,5,20,17,29,0,4.0,472
0,1653058500,1653072600,14100,1534,5,2,2022,5,20,9,55,0,5.0,2022,5,20,11,50,0,7.0,473
0,1653065700,1653072900,7200,485,2,0,2022,5,20,12,55,0,4.0,2022,5,20,14,55,0,4.0,474
0,1653165480,1653174780,9300,983,3,22,2022,5,21,14,38,0,6.0,2022,5,21,16,13,0,7.0,475
0,1653180300,1653189060,8760,835,3,10,2022,5,21,17,45,0,7.0,2022,5,21,20,11,0,7.0,476
0,1653129600,1653134700,5100,327,2,22,2022,5,21,6,40,0,4.0,2022,5,21,8,5,0,4.0,477
0,1653147000,1653160200,13200,1346,6,7,2022,5,21,11,30,0,4.0,2022,5,21,13,10,0,6.0,478
0,1653186000,1653191580,5580,399,2,3,2022,5,21,22,20,0,4.0,2022,5,21,23,53,0,4.0,479
0,1653139620,1653147300,7680,720,2,8,2022,5,21,8,27,0,5.0,2022,5,21,11,35,0,4.0,480
0,1653263520,1653271200,7680,725,2,8,2022,5,22,18,52,0,5.0,2022,5,22,22,0,0,4.0,481
