Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,airport_id
Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.09349822998047,-92.5448989868164,966,-6.0,A,America/Chicago,airport,4436
Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.92969894,-98.67819977,1500,-6.0,A,America/Chicago,airport,4437
Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.31209945678711,-105.6750030517578,7284,-7.0,A,America/Denver,airport,4438
Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,1199,-5.0,A,America/New_York,airport,4439
North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,KLBF,41.12620163,-100.6839981,2777,-6.0,A,America/Chicago,airport,4440
Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.6260986328,-72.30419921880002,603,-5.0,A,America/New_York,airport,4441
Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,4095,-8.0,A,America/Los_Angeles,airport,4442
Lancaster Airport,Lancaster,United States,LNS,KLNS,40.12170028686523,-76.29609680175781,403,-5.0,A,America/New_York,airport,4443
Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.04930114746094,-109.46700286865234,4170,-7.0,A,America/Denver,airport,4444
Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.326698303222656,-79.20040130615234,938,-5.0,A,America/New_York,airport,4445
Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.16949844,-86.23819733,629,-5.0,A,America/New_York,airport,4446
Frank Wiley Field,Miles City,United States,MLS,KMLS,46.428001403808594,-105.88600158691406,2630,-7.0,A,America/Denver,airport,4447
Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,KMSL,34.74530029,-87.61019897,551,-6.0,A,America/Chicago,airport,4448
Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.41709899902344,-124.24600219726562,17,-8.0,A,America/Los_Angeles,airport,4449
Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.74010086,-87.16680145,407,-6.0,A,America/Chicago,airport,4450
Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.467100143432614,-89.33709716796875,298,-6.0,A,America/Chicago,airport,4451
Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.9098014831543,-112.59600067138672,4452,-7.0,A,America/Denver,airport,4452
Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.38270187,-100.2860031,1744,-6.0,A,America/Chicago,airport,4453
Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,721,-5.0,A,America/New_York,airport,4454
Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.0778999329,-70.8233032227,100,-5.0,A,America/New_York,airport,4455
Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.37850189208984,-75.96520233154297,344,-5.0,A,America/New_York,airport,4456
Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.63119888305664,-89.46749877929688,1624,-6.0,A,America/Chicago,airport,4457
Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,6764,-7.0,A,America/Denver,airport,4458
Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.52939987,-72.94960022,787,-5.0,A,America/New_York,airport,4459
San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.2368011475,-120.641998291,212,-8.0,A,America/Los_Angeles,airport,4460
Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.76919937133789,-106.9800033569336,4021,-7.0,A,America/Denver,airport,4461
Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.38529968261719,-74.2061996459961,1663,-5.0,A,America/New_York,airport,4462
Salina Municipal Airport,Salina,United States,SLN,KSLN,38.79100036621094,-97.6521987915039,1288,-6.0,A,America/Chicago,airport,4463
Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,261,-8.0,A,America/Los_Angeles,airport,4464
Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.26810073852539,-88.7698974609375,346,-6.0,A,America/Chicago,airport,4465
Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94269943,-91.19460297,768,-6.0,A,America/Chicago,airport,4466
Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.85260009765625,-96.9185028076172,115,-6.0,A,America/Chicago,airport,4467
Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.78249931335449,-83.27670288085938,203,-5.0,A,America/New_York,airport,4468
Worland Municipal Airport,Worland,United States,WRL,KWRL,43.9656982421875,-107.95099639892578,4227,-7.0,A,America/Denver,airport,4469
Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,1099,-8.0,A,America/Los_Angeles,airport,4470
Ercan International Airport,Nicosia,Cyprus,ECN,LCEN,35.15470123291016,33.49610137939453,404,2.0,E,Asia/Nicosia,airport,4471
Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,LELO,42.4609534888,-2.32223510742,1161,1.0,E,Europe/Madrid,airport,4472
Île d'Yeu Airport,Île d'Yeu,France,IDY,LFEY,46.71860122680664,-2.3911099433898926,79,1.0,E,Europe/Paris,airport,4473
Angers-Loire Airport,Angers/Marcé,France,ANE,LFJR,47.560299,-0.312222,194,1.0,E,Europe/Paris,airport,4474
La Môle Airport,La Môle,France,LTT,LFTZ,43.205399,6.482,59,1.0,E,Europe/Paris,airport,4475
Syros Airport,Syros Island,Greece,JSY,LGSO,37.4227981567,24.9508991241,236,2.0,E,Europe/Athens,airport,4476
Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,LHPP,45.990898,18.240996,1000,1.0,N,Europe/Budapest,airport,4477
Győr-Pér International Airport,Győr,Hungary,\N,LHPR,47.624401,17.813601000000002,424,1.0,N,Europe/Budapest,airport,4478
Sármellék International Airport,Sármellék,Hungary,SOB,LHSM,46.686391,17.159084,408,1.0,N,Europe/Budapest,airport,4479
Aosta Airport,Aosta,Italy,AOT,LIMW,45.738499,7.36872,1791,1.0,E,Europe/Rome,airport,4480
Salerno Costa d'Amalfi Airport,Salerno,Italy,QSR,LIRI,40.620399,14.9113,119,1.0,E,Europe/Rome,airport,4481
Corvo Airport,Corvo,Portugal,CVU,LPCR,39.671501,-31.1136,0,-1.0,E,Atlantic/Azores,airport,4482
Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,LQBK,44.94139862060547,17.297500610351562,400,1.0,E,Europe/Sarajevo,airport,4483
Uşak Airport,Usak,Turkey,USQ,LTBO,38.68149948120117,29.47170066833496,2897,3.0,E,Europe/Istanbul,airport,4484
Kars Airport,Kars,Turkey,KSY,LTCF,40.562198638916016,43.1150016784668,5889,3.0,E,Europe/Istanbul,airport,4485
Şanlıurfa Airport,Sanliurfa,Turkey,SFQ,LTCH,37.09429931640625,38.84709930419922,1483,3.0,E,Europe/Istanbul,airport,4486
Kahramanmaraş Airport,Kahramanmaras,Turkey,KCM,LTCN,37.5388259888,36.9535217285,1723,3.0,E,Europe/Istanbul,airport,4487
Ağrı Airport,Agri,Turkey,AJI,LTCO,39.654541015625,43.025978088378906,5462,3.0,E,Europe/Istanbul,airport,4488
Adıyaman Airport,Adiyaman,Turkey,ADF,LTCP,37.7313995361,38.4688987732,2216,3.0,E,Europe/Istanbul,airport,4489
Süleyman Demirel International Airport,Isparta,Turkey,ISE,LTFC,37.8554000854,30.3684005737,2835,3.0,E,Europe/Istanbul,airport,4490
Balıkesir Körfez Airport,Balikesir Korfez,Turkey,EDO,LTFD,39.554599762,27.0137996674,50,3.0,E,Europe/Istanbul,airport,4491
Samsun Çarşamba Airport,Samsun,Turkey,SZF,LTFH,41.254501,36.567101,18,3.0,E,Europe/Istanbul,airport,4492
Žilina Airport,Žilina,Slovakia,ILZ,LZZI,49.2314987183,18.6135005951,1020,1.0,E,Europe/Bratislava,airport,4493
JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT,MBGT,21.444499969482425,-71.14230346679688,13,-4.0,U,America/Grand_Turk,airport,4494
Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,MDS,MBMC,21.82602,-71.8025,9,-4.0,U,America/Grand_Turk,airport,4495
Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,MBSY,21.3330001831,-71.1999969482,3,-4.0,U,America/Grand_Turk,airport,4496
Samaná El Catey International Airport,Samana,Dominican Republic,AZS,MDCY,19.2670001984,-69.7419967651,30,-4.0,U,America/Santo_Domingo,airport,4497
La Isabela International Airport,La Isabela,Dominican Republic,JBQ,MDJB,18.57250022888184,-69.98560333251953,98,-4.0,U,America/Santo_Domingo,airport,4498
Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR,MGPB,15.7309,-88.583801,33,-6.0,U,America/Guatemala,airport,4499
Quezaltenango Airport,Quezaltenango,Guatemala,AAZ,MGQZ,14.8656,-91.501999,7779,-6.0,U,America/Guatemala,airport,4500
Utirik Airport,Utirik Island,Marshall Islands,UTK,03N,11.222,169.852005,4,12.0,U,Pacific/Majuro,airport,4501
Ahuas Airport,Ahuas,Honduras,AHS,MHAH,15.4722,-84.352203,249,-6.0,U,America/Tegucigalpa,airport,4502
Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,MHPL,15.2622,-83.78119699999999,33,-6.0,U,America/Tegucigalpa,airport,4503
Mili Island Airport,Mili Island,Marshall Islands,MIJ,MLIP,6.08333,171.733002,4,12.0,U,Pacific/Majuro,airport,4504
Captain Rogelio Castillo National Airport,Celaya,Mexico,CYW,MMCY,20.546,-100.887001,5709,-6.0,S,America/Mexico_City,airport,4505
Ciudad Constitución Airport,Ciudad Constitución,Mexico,CUA,MMDA,25.053800582886,-111.61499786377,213,-7.0,S,America/Mazatlan,airport,4506
Guerrero Negro Airport,Guerrero Negro,Mexico,GUB,MMGR,28.0261,-114.024002,59,-8.0,S,America/Tijuana,airport,4507
El Lencero Airport,Jalapa,Mexico,JAL,MMJA,19.4750995636,-96.7975006104,3127,-6.0,S,America/Mexico_City,airport,4508
Alonso Valderrama Airport,Chitré,Panama,CTD,MPCE,7.987840175628662,-80.40969848632812,33,-5.0,U,America/Panama,airport,4509
Enrique Adolfo Jimenez Airport,Colón,Panama,ONX,MPEJ,9.356639862060549,-79.86740112304688,25,-5.0,U,America/Panama,airport,4510
Jaqué Airport,Jaqué,Panama,JQE,MPJE,7.51777982711792,-78.1572036743164,29,-5.0,U,America/Panama,airport,4511
Captain Ramon Xatruch Airport,La Palma,Panama,PLP,MPLP,8.406669616699219,-78.1417007446289,30,-5.0,U,America/Panama,airport,4512
Aerotortuguero Airport,Roxana,Costa Rica,TTQ,MRAO,10.42,-83.6095,92,-6.0,U,America/Costa_Rica,airport,4513
Barra del Colorado Airport,Pococi,Costa Rica,BCL,MRBC,10.768699645996094,-83.58560180664062,3,-6.0,U,America/Costa_Rica,airport,4514
Cabo Velas Airport,Nicoya,Costa Rica,\N,MRCV,10.355699539185,-85.852897644043,33,-6.0,U,America/Costa_Rica,airport,4515
Islita Airport,Nandayure,Costa Rica,PBP,MRIA,9.856109619140623,-85.37079620361328,7,-6.0,U,America/Costa_Rica,airport,4516
Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,PJM,MRPJ,8.533329963684082,-83.30000305175781,7,-6.0,U,America/Costa_Rica,airport,4517
Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,MRPV,9.957050323486328,-84.13980102539062,3287,-6.0,U,America/Costa_Rica,airport,4518
(Duplicate) Playa Samara Airport,Playa Samara,Costa Rica,\N,MRSR,9.87,-85.48,10,-6.0,U,America/Costa_Rica,airport,4519
Jérémie Airport,Jeremie,Haiti,JEE,MTJE,18.66309928894043,-74.17030334472656,147,-5.0,U,America/Port-au-Prince,airport,4520
Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,MTPX,19.9335994720459,-72.84860229492188,9,-5.0,U,America/Port-au-Prince,airport,4521
Cayo Coco Airport,Cayo Coco,Cuba,\N,MUOC,22.5132007599,-78.51100158690001,6,-5.0,U,America/Havana,airport,4522
Alberto Delgado Airport,Trinidad,Cuba,TND,MUTD,21.788299560546875,-79.99720001220703,125,-5.0,U,America/Havana,airport,4523
Congo Town Airport,Andros,Bahamas,COX,MYAK,24.158701,-77.589798,15,-5.0,U,America/Nassau,airport,4524
Arthur's Town Airport,Arthur's Town,Bahamas,ATC,MYCA,24.6294,-75.673797,18,-5.0,U,America/Nassau,airport,4525
New Bight Airport,Cat Island,Bahamas,TBI,MYCB,24.3153,-75.452301,5,-5.0,U,America/Nassau,airport,4526
Colonel Hill Airport,Colonel Hill,Bahamas,CRI,MYCI,22.7455997467,-74.18240356449999,5,-5.0,U,America/Nassau,airport,4527
Nassau Paradise Island Airport,Nassau,Bahamas,PID,MYPI,25.08300018310547,-77.30000305175781,0,-5.0,U,America/Nassau,airport,4528
Enua Airport,Atiu Island,Cook Islands,AIU,NCAT,-19.96780014038086,-158.11900329589844,36,-10.0,U,Pacific/Rarotonga,airport,4529
Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,NCMG,-21.89598655700684,-157.9066619873047,45,-10.0,U,Pacific/Rarotonga,airport,4530
Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,NCMH,-10.376700401306152,-161.0019989013672,0,-10.0,U,Pacific/Rarotonga,airport,4531
Mauke Airport,Mauke Island,Cook Islands,MUK,NCMK,-20.13610076904297,-157.34500122070312,26,-10.0,U,Pacific/Rarotonga,airport,4532
Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,NCMR,-19.842500686645508,-157.7030029296875,25,-10.0,U,Pacific/Rarotonga,airport,4533
Tongareva Airport,Penrhyn Island,Cook Islands,PYE,NCPY,-9.01436996459961,-158.03240966796875,8,-10.0,U,Pacific/Rarotonga,airport,4534
Cicia Airport,Cicia,Fiji,ICI,NFCI,-17.7432994843,-179.34199523900003,13,12.0,U,Pacific/Fiji,airport,4535
Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,NFFO,-17.7779006958,177.19700622599998,10,12.0,U,Pacific/Fiji,airport,4536
Vunisea Airport,Vunisea,Fiji,KDV,NFKD,-19.0580997467,178.15699768099998,6,12.0,U,Pacific/Fiji,airport,4537
Mana Island Airport,Mana Island,Fiji,MNF,NFMA,-17.6730995178,177.09800720200002,0,12.0,U,Pacific/Fiji,airport,4538
Moala Airport,Moala,Fiji,MFJ,NFMO,-18.5666999817,179.951004028,13,12.0,U,Pacific/Fiji,airport,4539
Ngau Airport,Ngau,Fiji,NGI,NFNG,-18.1156005859,179.339996338,50,12.0,U,Pacific/Fiji,airport,4540
Lakeba Island Airport,Lakeba Island,Fiji,LKB,NFNK,-18.1991996765,-178.817001343,280,12.0,U,Pacific/Fiji,airport,4541
Labasa Airport,Lambasa,Fiji,LBS,NFNL,-16.466699600219727,179.33999633789062,44,12.0,U,Pacific/Fiji,airport,4542
Matei Airport,Matei,Fiji,TVU,NFNM,-16.6905994415,-179.87699890099998,60,12.0,U,Pacific/Fiji,airport,4543
Koro Island Airport,Koro Island,Fiji,KXF,NFNO,-17.3458003998,179.42199707,358,12.0,U,Pacific/Fiji,airport,4544
Rotuma Airport,Rotuma,Fiji,RTA,NFNR,-12.482500076293944,177.0709991455078,22,12.0,U,Pacific/Fiji,airport,4545
Savusavu Airport,Savusavu,Fiji,SVU,NFNS,-16.8027992249,179.341003418,17,12.0,U,Pacific/Fiji,airport,4546
Kaufana Airport,Eua Island,Tonga,EUA,NFTE,-21.3782997131,-174.957992554,325,13.0,U,Pacific/Tongatapu,airport,4547
Lifuka Island Airport,Lifuka,Tonga,HPA,NFTL,-19.777000427246094,-174.34100341796875,31,13.0,U,Pacific/Tongatapu,airport,4548
Mata'aho Airport,"Angaha, Niuafo'ou Island",Tonga,NFO,NFTO,-15.5707998276,-175.632995605,160,13.0,U,Pacific/Tongatapu,airport,4549
Kuini Lavenia Airport,Niuatoputapu,Tonga,NTT,NFTP,-15.977297,-173.791089,30,13.0,U,Pacific/Tongatapu,airport,4550
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,NFVB,-17.268999099731445,-178.9759979248047,76,12.0,U,Pacific/Fiji,airport,4551
Niue International Airport,Alofi,Niue,IUE,NIUE,-19.079030990600582,-169.92559814453125,209,-11.0,U,Pacific/Niue,airport,4552
Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,NLWF,-14.3114004135,-178.065994263,20,12.0,U,Pacific/Wallis,airport,4553
Maota Airport,Savaii Island,Samoa,MXS,NSMA,-13.742300033569336,-172.25799560546875,0,13.0,U,Pacific/Apia,airport,4554
Apataki Airport,Apataki,French Polynesia,APK,NTGD,-15.5736,-146.41499299999998,8,-10.0,U,Pacific/Tahiti,airport,4555
Ahe Airport,Ahe,French Polynesia,AHE,NTHE,-14.428099632263184,-146.2570037841797,11,-10.0,U,Pacific/Tahiti,airport,4556
Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,NTMN,-9.76879024506,-139.011001587,1481,-9.5,U,Pacific/Marquesas,airport,4557
Ua Pou Airport,Ua Pou,French Polynesia,UAP,NTMP,-9.35167,-140.078003,16,-9.5,U,Pacific/Marquesas,airport,4558
Ua Huka Airport,Ua Huka,French Polynesia,UAH,NTMU,-8.936110000000001,-139.55200200000002,160,-9.5,U,Pacific/Marquesas,airport,4559
Mota Lava Airport,Ablow,Vanuatu,MTV,NVSA,-13.6660003662,167.712005615,63,11.0,U,Pacific/Efate,airport,4560
Sola Airport,Sola,Vanuatu,SLH,NVSC,-13.8516998291,167.537002563,7,11.0,U,Pacific/Efate,airport,4561
Torres Airstrip,Loh/Linua,Vanuatu,TOH,NVSD,-13.328000068699998,166.638000488,75,11.0,U,Pacific/Efate,airport,4562
Siwo Airport,Sangafa,Vanuatu,EAE,NVSE,-17.0902996063,168.343002319,7,11.0,U,Pacific/Efate,airport,4563
Craig Cove Airport,Craig Cove,Vanuatu,CCV,NVSF,-16.264999,167.923996,69,11.0,U,Pacific/Efate,airport,4564
Longana Airport,Longana,Vanuatu,LOD,NVSG,-15.3066997528,167.966995239,167,11.0,U,Pacific/Efate,airport,4565
Sara Airport,Pentecost Island,Vanuatu,SSR,NVSH,-15.4708003998,168.15199279799998,493,11.0,U,Pacific/Efate,airport,4566
Tavie Airport,Paama Island,Vanuatu,PBJ,NVSI,-16.438999176,168.257003784,160,11.0,U,Pacific/Efate,airport,4567
Lamap Airport,Lamap,Vanuatu,LPM,NVSL,-16.461122800000002,167.829253,7,11.0,U,Pacific/Efate,airport,4568
Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,NVSM,-16.584199905400002,168.158996582,7,11.0,U,Pacific/Efate,airport,4569
Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,NVSN,-15.0,168.082992554,509,11.0,U,Pacific/Efate,airport,4570
Lonorore Airport,Lonorore,Vanuatu,LNE,NVSO,-15.8655996323,168.17199707,43,11.0,U,Pacific/Efate,airport,4571
Norsup Airport,Norsup,Vanuatu,NUS,NVSP,-16.0797,167.401001,23,11.0,U,Pacific/Efate,airport,4572
Gaua Island Airport,Gaua Island,Vanuatu,ZGU,NVSQ,-14.218099594099998,167.587005615,100,11.0,U,Pacific/Efate,airport,4573
Redcliffe Airport,Redcliffe,Vanuatu,RCL,NVSR,-15.4720001221,167.835006714,36,11.0,U,Pacific/Efate,airport,4574
Santo Pekoa International Airport,Santo,Vanuatu,SON,NVSS,-15.505000114399998,167.220001221,184,11.0,U,Pacific/Efate,airport,4575
Tongoa Airport,Tongoa Island,Vanuatu,TGH,NVST,-16.8910999298,168.55099487299998,443,11.0,U,Pacific/Efate,airport,4576
Uléi Airport,Ambryn Island,Vanuatu,ULB,NVSU,-16.3297,168.3011,170,11.0,U,Pacific/Efate,airport,4577
Valesdir Airport,Valesdir,Vanuatu,VLS,NVSV,-16.796100616500002,168.177001953,10,11.0,U,Pacific/Efate,airport,4578
Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,NVSX,-16.4864,167.4472,68,11.0,U,Pacific/Efate,airport,4579
North West Santo Airport,Olpoi,Vanuatu,OLJ,NVSZ,-14.881699562099998,166.557998657,50,11.0,U,Pacific/Efate,airport,4580
Aneityum Airport,Anelghowhat,Vanuatu,AUY,NVVA,-20.2492008209,169.770996094,7,11.0,U,Pacific/Efate,airport,4581
Aniwa Airport,Aniwa,Vanuatu,AWD,NVVB,-19.2346,169.6009,69,11.0,U,Pacific/Efate,airport,4582
Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,NVVD,-18.7693996429,169.00100708,630,11.0,U,Pacific/Efate,airport,4583
Futuna Airport,Futuna Island,Vanuatu,FTA,NVVF,-19.5163993835,170.23199462899998,95,11.0,U,Pacific/Efate,airport,4584
Ipota Airport,Ipota,Vanuatu,IPA,NVVI,-18.856389,169.283333,23,11.0,U,Pacific/Efate,airport,4585
Tiga Airport,Tiga,New Caledonia,TGJ,NWWA,-21.096099853515625,167.8040008544922,128,11.0,U,Pacific/Noumea,airport,4586
Île Art - Waala Airport,Waala,New Caledonia,BMY,NWWC,-19.720600128173828,163.66099548339844,306,11.0,U,Pacific/Noumea,airport,4587
Île des Pins Airport,Île des Pins,New Caledonia,ILP,NWWE,-22.58889961242676,167.45599365234375,315,11.0,U,Pacific/Noumea,airport,4588
Fayzabad Airport,Faizabad,Afghanistan,FBD,OAFZ,37.121101,70.518097,3872,4.5,U,Asia/Kabul,airport,4589
Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,\N,OEDW,24.5,44.400001525878906,3429,3.0,U,Asia/Riyadh,airport,4590
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,OESK,29.78510093688965,40.09999847412109,2261,3.0,U,Asia/Riyadh,airport,4591
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,OEWD,20.504299163800003,45.1996002197,2062,3.0,U,Asia/Riyadh,airport,4592
Khoram Abad Airport,Khorram Abad,Iran,KHD,OICK,33.43539810180664,48.28290176391602,3782,3.5,E,Asia/Tehran,airport,4593
Bam Airport,Bam,Iran,BXR,OIKM,29.08419990539551,58.45000076293945,3231,3.5,E,Asia/Tehran,airport,4594
Rafsanjan Airport,Rafsanjan,Iran,RJN,OIKR,30.29770088195801,56.05110168457031,5298,3.5,E,Asia/Tehran,airport,4595
Bojnord Airport,Bojnourd,Iran,BJB,OIMN,37.49300003051758,57.30820083618164,3499,3.5,E,Asia/Tehran,airport,4596
Sabzevar National Airport,Sabzevar,Iran,AFZ,OIMS,36.16809844970703,57.59519958496094,3010,3.5,E,Asia/Tehran,airport,4597
Noshahr Airport,Noshahr,Iran,NSH,OINN,36.66329956054688,51.46469879150391,-61,3.5,E,Asia/Tehran,airport,4598
Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,OINZ,36.635799408,53.1935997009,35,3.5,E,Asia/Tehran,airport,4599
Lar Airport,Lar,Iran,LRR,OISL,27.6746997833,54.3833007812,2641,3.5,E,Asia/Tehran,airport,4600
Ardabil Airport,Ardabil,Iran,ADU,OITL,38.3256988525,48.4244003296,4315,3.5,E,Asia/Tehran,airport,4601
Urmia Airport,Uromiyeh,Iran,OMH,OITR,37.6680984497,45.068698883100005,4343,3.5,E,Asia/Tehran,airport,4602
Al Ain International Airport,Al Ain,United Arab Emirates,AAN,OMAL,24.261699676513672,55.60919952392578,869,4.0,U,Asia/Dubai,airport,4603
Bannu Airport,Bannu,Pakistan,BNP,OPBN,32.9729,70.527901,1325,5.0,N,Asia/Karachi,airport,4604
Bahawalpur Airport,Bahawalpur,Pakistan,BHV,OPBW,29.348100662231445,71.71800231933594,392,5.0,N,Asia/Karachi,airport,4605
Chitral Airport,Chitral,Pakistan,CJL,OPCH,35.88660049438477,71.80059814453125,4920,5.0,N,Asia/Karachi,airport,4606
Dalbandin Airport,Dalbandin,Pakistan,DBA,OPDB,28.8782997131,64.3998031616,2800,5.0,N,Asia/Karachi,airport,4607
Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,OPDG,29.961000442504886,70.48590087890625,492,5.0,N,Asia/Karachi,airport,4608
